Date,Date,close,high,low,open,DSI,99.90%,90.00%,80.00%,70.00%,60.00%,50.00%,40.00%,30.00%,20.00%,10.00%,0.10%
2010-07-17 00:00:00+00:00,2010-07-17 00:00:00+00:00,0.04951,0.04951,0.04951,0.04951,1,0.336034848,0.089103608,0.06451702,0.051116969,0.041895851,0.034787285,0.028884847,0.023674237,0.018757147,0.013581439,0.003601279
2010-07-18 00:00:00+00:00,2010-07-18 00:00:00+00:00,0.08584,0.08585,0.04951,0.04951,2,0.373550717,0.099051384,0.07171988,0.056823811,0.04657322,0.038671035,0.032109632,0.026317294,0.020851247,0.015097709,0.004003336
2010-07-19 00:00:00+00:00,2010-07-19 00:00:00+00:00,0.0808,0.09307,0.07855,0.08584,3,0.386102159,0.102379547,0.074129695,0.058733112,0.048138098,0.039970396,0.033188527,0.027201565,0.021551857,0.015604997,0.004137849
2010-07-20 00:00:00+00:00,2010-07-20 00:00:00+00:00,0.074733333,0.08181,0.07426,0.0808,4,0.394093729,0.104498606,0.075664036,0.059948774,0.049134464,0.040797706,0.033875466,0.027764585,0.021997939,0.015927991,0.004223495
2010-07-21 00:00:00+00:00,2010-07-21 00:00:00+00:00,0.07921,0.07921,0.06634,0.07426,5,0.401235998,0.106392463,0.077035316,0.061035242,0.050024941,0.041537094,0.0344894,0.02826777,0.022396613,0.016216658,0.004300038
2010-07-22 00:00:00+00:00,2010-07-22 00:00:00+00:00,0.055945,0.0808,0.05446,0.07921,6,0.408468065,0.108310131,0.078423837,0.06213537,0.050926614,0.042285779,0.035111053,0.028777282,0.022800301,0.016508955,0.004377544
2010-07-23 00:00:00+00:00,2010-07-23 00:00:00+00:00,0.062283333,0.06767,0.0505,0.0505,7,0.416047962,0.11032003,0.07987914,0.063288409,0.051871654,0.043070471,0.035762605,0.029311299,0.023223403,0.01681531,0.004458778
2010-07-24 00:00:00+00:00,2010-07-24 00:00:00+00:00,0.05454,0.06161,0.033996667,0.06161,8,0.424032434,0.112437207,0.081412119,0.064502991,0.052867135,0.043897046,0.036448934,0.029873819,0.023669089,0.017138016,0.004544347
2010-07-25 00:00:00+00:00,2010-07-25 00:00:00+00:00,0.0505,0.05941,0.0505,0.05545,9,0.432414538,0.114659821,0.083021441,0.065778061,0.053912191,0.044764786,0.037169442,0.030464353,0.02413697,0.017476794,0.004634178
2010-07-26 00:00:00+00:00,2010-07-26 00:00:00+00:00,0.056,0.056,0.05,0.05446,10,0.441168441,0.116981022,0.084702147,0.067109688,0.055003602,0.045671015,0.037921909,0.03108108,0.024625605,0.017830598,0.004727994
2010-07-27 00:00:00+00:00,2010-07-27 00:00:00+00:00,0.059844444,0.059844444,0.053,0.056,11,0.450264906,0.119393057,0.086448623,0.068493424,0.056137723,0.046612707,0.038703822,0.031721942,0.025133361,0.018198248,0.00482548
2010-07-28 00:00:00+00:00,2010-07-28 00:00:00+00:00,0.0589,0.061,0.054,0.05925,12,0.459676591,0.121888676,0.08825562,0.069925112,0.057311145,0.047587031,0.03951283,0.032385011,0.025658712,0.018578637,0.004926345
2010-07-29 00:00:00+00:00,2010-07-29 00:00:00+00:00,0.0692,0.0699,0.0571,0.058833333,13,0.469379599,0.124461544,0.090118549,0.071401114,0.058520888,0.048591514,0.04034688,0.033068605,0.026200325,0.018970802,0.005030332
2010-07-30 00:00:00+00:00,2010-07-30 00:00:00+00:00,0.064283333,0.0698,0.06,0.06499,14,0.479353642,0.127106279,0.092033516,0.072918346,0.059764422,0.049624056,0.041204228,0.033771294,0.026757066,0.01937392,0.005137224
2010-07-31 00:00:00+00:00,2010-07-31 00:00:00+00:00,0.06785,0.0692,0.056,0.0692,15,0.489581719,0.129818374,0.093997256,0.074474222,0.061039629,0.050682895,0.042083412,0.034491879,0.027327988,0.019787306,0.005246838
2010-08-01 00:00:00+00:00,2010-08-01 00:00:00+00:00,0.0611,0.06785,0.06,0.064,16,0.500049664,0.132594074,0.096007049,0.076066585,0.062344743,0.051766567,0.042983214,0.035229364,0.027912299,0.020210386,0.005359023
2010-08-02 00:00:00+00:00,2010-08-02 00:00:00+00:00,0.06,0.0633,0.06,0.0611,17,0.510745697,0.135430253,0.098060634,0.077693645,0.063678293,0.052873851,0.043902623,0.035982918,0.028509341,0.020642685,0.005473652
2010-08-03 00:00:00+00:00,2010-08-03 00:00:00+00:00,0.06,0.065,0.059,0.06,18,0.521660022,0.138324315,0.10015613,0.079353911,0.065039059,0.054003733,0.044840795,0.036751851,0.029118568,0.021083807,0.00559062
2010-08-04 00:00:00+00:00,2010-08-04 00:00:00+00:00,0.05795,0.0623,0.05795,0.06229,19,0.532784487,0.141274098,0.102291972,0.081046143,0.066426025,0.055155369,0.045797031,0.037535589,0.029739526,0.021533422,0.005709841
2010-08-05 00:00:00+00:00,2010-08-05 00:00:00+00:00,0.061,0.061,0.05795,0.05955,20,0.544112306,0.144277803,0.104466857,0.082769309,0.067838345,0.056328057,0.046770746,0.038333654,0.030371834,0.021991255,0.005831241
2010-08-06 00:00:00+00:00,2010-08-06 00:00:00+00:00,0.0621,0.0624,0.0607,0.06095,21,0.555637825,0.147333931,0.106679699,0.084522548,0.069275313,0.057521212,0.047761455,0.039145646,0.031015177,0.022457079,0.00595476
2010-08-07 00:00:00+00:00,2010-08-07 00:00:00+00:00,0.059,0.0622,0.059,0.0614,22,0.567356336,0.150441232,0.108929595,0.086305145,0.070736343,0.058734345,0.048768754,0.039971236,0.031669293,0.022930704,0.006080347
2010-08-08 00:00:00+00:00,2010-08-08 00:00:00+00:00,0.0609,0.0609,0.059,0.05975,23,0.579263919,0.153598669,0.111215792,0.088116504,0.072220946,0.059967052,0.049792305,0.040810146,0.032333963,0.02341197,0.00620796
2010-08-09 00:00:00+00:00,2010-08-09 00:00:00+00:00,0.071,0.0735,0.059903333,0.0605,24,0.59135732,0.156805377,0.113537665,0.089956129,0.073728716,0.061218996,0.050831828,0.041662147,0.033009006,0.023900746,0.006337565
2010-08-10 00:00:00+00:00,2010-08-10 00:00:00+00:00,0.07,0.071,0.06651,0.06651,25,0.603633845,0.160060642,0.115894697,0.09182361,0.075259318,0.062489896,0.051887092,0.042527049,0.03369427,0.024396923,0.006469132
2010-08-11 00:00:00+00:00,2010-08-11 00:00:00+00:00,0.067,0.07541,0.06,0.06,26,0.616091275,0.163363877,0.118286461,0.09371861,0.076812474,0.063779525,0.052957907,0.043404697,0.034389632,0.024900412,0.006602638
2010-08-12 00:00:00+00:00,2010-08-12 00:00:00+00:00,0.07,0.07,0.06407,0.069,27,0.628727795,0.1667146,0.12071261,0.095640853,0.078387959,0.065087694,0.054044115,0.044294961,0.03509499,0.025411139,0.006738064
2010-08-13 00:00:00+00:00,2010-08-13 00:00:00+00:00,0.0645,0.07,0.0645,0.0665,28,0.641541938,0.170112421,0.123172862,0.097590115,0.079985589,0.06641425,0.055145592,0.04519774,0.035810263,0.025929045,0.006875393
2010-08-14 00:00:00+00:00,2010-08-14 00:00:00+00:00,0.067,0.069058,0.0645,0.06499,29,0.654532532,0.17355703,0.125666991,0.099566219,0.081605219,0.067759074,0.056262236,0.04611295,0.036535386,0.026454083,0.007014612
2010-08-15 00:00:00+00:00,2010-08-15 00:00:00+00:00,0.06529,0.067,0.065,0.06587,30,0.667698664,0.177048186,0.128194823,0.101569026,0.083246734,0.069122069,0.057393969,0.047040526,0.037270307,0.026986215,0.007155714
2010-08-16 00:00:00+00:00,2010-08-16 00:00:00+00:00,0.0655,0.0679,0.062,0.06529,31,0.681039643,0.180585704,0.130756225,0.10359843,0.084910048,0.070503165,0.058540731,0.047980421,0.038014988,0.027525414,0.007298689
2010-08-17 00:00:00+00:00,2010-08-17 00:00:00+00:00,0.07,0.0769,0.06243,0.0655,32,0.694554969,0.184169452,0.1333511,0.105654355,0.0865951,0.07190231,0.05970248,0.0489326,0.038769401,0.02807166,0.007443532
2010-08-18 00:00:00+00:00,2010-08-18 00:00:00+00:00,0.068,0.0733,0.067,0.0698,33,0.708244312,0.187799343,0.135979386,0.107736751,0.088301848,0.07331947,0.060879187,0.049897037,0.039533527,0.028624939,0.007590241
2010-08-19 00:00:00+00:00,2010-08-19 00:00:00+00:00,0.0667,0.068,0.0667,0.067,34,0.722107491,0.191475329,0.138641048,0.109845591,0.090030269,0.074754626,0.062070837,0.050873722,0.040307356,0.029185244,0.007738812
2010-08-20 00:00:00+00:00,2010-08-20 00:00:00+00:00,0.0655,0.06755,0.065,0.06755,35,0.736144453,0.195197395,0.141336075,0.111980867,0.091780356,0.076207772,0.063277424,0.051862651,0.041090886,0.029752572,0.007889246
2010-08-21 00:00:00+00:00,2010-08-21 00:00:00+00:00,0.0664,0.0665,0.0644,0.065,36,0.750355262,0.198965559,0.144064479,0.114142587,0.093552119,0.077678916,0.064498956,0.052863827,0.04188412,0.030326927,0.008041543
2010-08-22 00:00:00+00:00,2010-08-22 00:00:00+00:00,0.066,0.066,0.0612,0.06494,37,0.76474008,0.202779863,0.146826293,0.116330778,0.095345576,0.079168073,0.065735444,0.053877262,0.042687067,0.030908315,0.008195705
2010-08-23 00:00:00+00:00,2010-08-23 00:00:00+00:00,0.06491,0.06689,0.06409,0.06525,38,0.779299161,0.206640376,0.149621564,0.118545477,0.09716076,0.080675271,0.066986912,0.054902975,0.043499741,0.031496745,0.008351734
2010-08-24 00:00:00+00:00,2010-08-24 00:00:00+00:00,0.065,0.0665,0.06491,0.065,39,0.794032842,0.210547185,0.152450357,0.120786736,0.098997713,0.082200543,0.068253388,0.055940988,0.044322161,0.032092233,0.008509635
2010-08-25 00:00:00+00:00,2010-08-25 00:00:00+00:00,0.0648,0.066445,0.0641,0.065,40,0.808941526,0.214500399,0.155312751,0.123054616,0.100856484,0.083743933,0.069534907,0.056991331,0.04515435,0.032694794,0.008669411
2010-08-26 00:00:00+00:00,2010-08-26 00:00:00+00:00,0.064,0.0658,0.064,0.0648,41,0.824025686,0.218500142,0.158208834,0.125349189,0.102737134,0.085305488,0.07083151,0.058054036,0.045996334,0.033304447,0.008831067
2010-08-27 00:00:00+00:00,2010-08-27 00:00:00+00:00,0.065,0.065,0.063,0.064,42,0.83928585,0.222546554,0.16113871,0.127670536,0.104639727,0.086885264,0.072143241,0.059129141,0.046848141,0.033921213,0.00899461
2010-08-28 00:00:00+00:00,2010-08-28 00:00:00+00:00,0.0646,0.065,0.0645,0.0649,43,0.854722597,0.22663979,0.164102489,0.130018744,0.106564336,0.08848332,0.073470152,0.060216686,0.047709806,0.034545116,0.009160046
2010-08-29 00:00:00+00:00,2010-08-29 00:00:00+00:00,0.064,0.0648,0.064,0.0648,44,0.870336557,0.230780016,0.167100291,0.132393909,0.108511039,0.090099722,0.074812295,0.061316717,0.048581362,0.035176182,0.00932738
2010-08-30 00:00:00+00:00,2010-08-30 00:00:00+00:00,0.06497,0.065,0.03211,0.064,45,0.8861284,0.23496741,0.170132246,0.134796134,0.11047992,0.091734538,0.076169728,0.062429279,0.049462848,0.035814437,0.009496621
2010-08-31 00:00:00+00:00,2010-08-31 00:00:00+00:00,0.06,0.06449,0.06,0.06411,46,0.902098835,0.239202159,0.173198491,0.137225525,0.112471068,0.093387843,0.077542513,0.063554424,0.050354303,0.03645991,0.009667776
2010-09-01 00:00:00+00:00,2010-09-01 00:00:00+00:00,0.0623,0.0623,0.05961,0.061,47,0.918248608,0.243484462,0.176299167,0.139682197,0.114484575,0.095059714,0.078930714,0.064692204,0.051255768,0.037112632,0.009840853
2010-09-02 00:00:00+00:00,2010-09-02 00:00:00+00:00,0.0631,0.0631,0.0601,0.0609,48,0.934578498,0.247814525,0.179434424,0.142166269,0.116520538,0.09675023,0.080334396,0.065842673,0.052167287,0.037772633,0.01001586
2010-09-03 00:00:00+00:00,2010-09-03 00:00:00+00:00,0.06085,0.0631,0.06014,0.06014,49,0.95108931,0.252192562,0.182604418,0.144677861,0.118579058,0.098459477,0.081753631,0.067005888,0.053088905,0.038439946,0.010192806
2010-09-04 00:00:00+00:00,2010-09-04 00:00:00+00:00,0.06238,0.06238,0.06085,0.06085,50,0.967781882,0.256618795,0.185809309,0.147217103,0.12066024,0.100187539,0.083188489,0.068181908,0.054020668,0.039114606,0.0103717
2010-09-05 00:00:00+00:00,2010-09-05 00:00:00+00:00,0.0616,0.063433333,0.0608875,0.06245,51,0.984657073,0.261093451,0.189049262,0.149784124,0.122764189,0.101934507,0.084639045,0.069370795,0.054962625,0.039796646,0.010552551
2010-09-06 00:00:00+00:00,2010-09-06 00:00:00+00:00,0.0616,0.063433333,0.0616,0.063433333,52,1.001715768,0.265616765,0.192324446,0.15237906,0.124891018,0.103700472,0.086105375,0.070572609,0.055914826,0.040486104,0.010735368
2010-09-07 00:00:00+00:00,2010-09-07 00:00:00+00:00,0.061505,0.062,0.0603,0.06165,53,1.018958871,0.270188978,0.195635036,0.155002047,0.127040838,0.105485527,0.087587555,0.071787416,0.056877319,0.041183014,0.010920162
2010-09-08 00:00:00+00:00,2010-09-08 00:00:00+00:00,0.061495,0.062,0.061,0.062,54,1.03638731,0.274810334,0.19898121,0.157653228,0.129213765,0.107289769,0.089085667,0.07301528,0.057850158,0.041887415,0.011106943
2010-09-09 00:00:00+00:00,2010-09-09 00:00:00+00:00,0.06111,0.0624,0.06109,0.061495,55,1.054002028,0.279481085,0.202363148,0.160332744,0.131409917,0.109113295,0.090599791,0.074256267,0.058833395,0.042599345,0.011295719
2010-09-10 00:00:00+00:00,2010-09-10 00:00:00+00:00,0.0618,0.0618,0.06014,0.061,56,1.071803988,0.284201485,0.205781036,0.163040744,0.133629414,0.110956204,0.09213001,0.075510446,0.059827084,0.043318842,0.011486503
2010-09-11 00:00:00+00:00,2010-09-11 00:00:00+00:00,0.06366,0.064366667,0.06014,0.06014,57,1.089794169,0.288971794,0.209235061,0.165777376,0.135872378,0.112818599,0.093676408,0.076777885,0.060831279,0.044045947,0.011679303
2010-09-12 00:00:00+00:00,2010-09-12 00:00:00+00:00,0.0615,0.0621,0.0615,0.061726,58,1.107973566,0.293792275,0.212725415,0.16854279,0.138138932,0.114700582,0.095239071,0.078058655,0.061846035,0.044780699,0.011874131
2010-09-13 00:00:00+00:00,2010-09-13 00:00:00+00:00,0.06218,0.064,0.0608,0.06199,59,1.126343186,0.298663197,0.216252291,0.171337141,0.140429203,0.116602258,0.096818085,0.079352827,0.06287141,0.04552314,0.012070998
2010-09-14 00:00:00+00:00,2010-09-14 00:00:00+00:00,0.06199,0.175,0.06101,0.062,60,1.144904053,0.30358483,0.219815885,0.174160584,0.142743318,0.118523731,0.098413538,0.080660472,0.06390746,0.04627331,0.012269915
2010-09-15 00:00:00+00:00,2010-09-15 00:00:00+00:00,0.0604,0.0625,0.0604,0.06199,61,1.163657203,0.308557449,0.223416397,0.177013277,0.145081407,0.120465111,0.100025519,0.081981664,0.064954243,0.047031251,0.012470892
2010-09-16 00:00:00+00:00,2010-09-16 00:00:00+00:00,0.0618,0.0618,0.0604,0.06045,62,1.182603683,0.313581332,0.227054027,0.179895379,0.147443599,0.122426505,0.101654118,0.083316476,0.066011818,0.047797007,0.012673941
2010-09-17 00:00:00+00:00,2010-09-17 00:00:00+00:00,0.05938,0.0618,0.05938,0.0618,63,1.201744553,0.31865676,0.230728978,0.182807051,0.149830027,0.124408022,0.103299427,0.084664984,0.067080243,0.048570619,0.012879073
2010-09-18 00:00:00+00:00,2010-09-18 00:00:00+00:00,0.061,0.061,0.058236667,0.0601,64,1.221080884,0.323784016,0.234441458,0.185748456,0.152240825,0.126409774,0.104961537,0.086027262,0.068159579,0.04935213,0.0130863
2010-09-19 00:00:00+00:00,2010-09-19 00:00:00+00:00,0.0627,0.0627,0.06,0.06091,65,1.240613757,0.328963388,0.238191672,0.188719759,0.154676127,0.128431873,0.106640542,0.087403386,0.069249885,0.050141586,0.013295634
2010-09-20 00:00:00+00:00,2010-09-20 00:00:00+00:00,0.0621,0.06335,0.062,0.06269,66,1.260344265,0.334195166,0.241979832,0.191721125,0.157136069,0.130474431,0.108336535,0.088793435,0.070351223,0.050939029,0.013507085
2010-09-21 00:00:00+00:00,2010-09-21 00:00:00+00:00,0.06265,0.0633,0.0623,0.0631,67,1.280273509,0.33947964,0.245806147,0.194752723,0.15962079,0.132537563,0.11004961,0.090197484,0.071463655,0.051744504,0.013720666
2010-09-22 00:00:00+00:00,2010-09-22 00:00:00+00:00,0.062038,0.06265,0.06149,0.06265,68,1.3004026,0.344817106,0.249670833,0.197814721,0.162130426,0.134621384,0.111779865,0.091615614,0.072587242,0.052558057,0.013936389
2010-09-23 00:00:00+00:00,2010-09-23 00:00:00+00:00,0.06231,0.0629,0.0616,0.0621,69,1.320732657,0.350207861,0.253574103,0.20090729,0.164665119,0.13672601,0.113527393,0.093047901,0.073722046,0.053379732,0.014154266
2010-09-24 00:00:00+00:00,2010-09-24 00:00:00+00:00,0.0622,0.06238,0.06181,0.06181,70,1.341264811,0.355652204,0.257516174,0.204030602,0.167225008,0.138851557,0.115292294,0.094494427,0.074868132,0.054209575,0.014374309
2010-09-25 00:00:00+00:00,2010-09-25 00:00:00+00:00,0.06202,0.06236,0.06175,0.0622,71,1.362000197,0.361150436,0.261497265,0.207184829,0.169810236,0.140998143,0.117074664,0.095955271,0.076025561,0.055047632,0.01459653
2010-09-26 00:00:00+00:00,2010-09-26 00:00:00+00:00,0.06219,0.062247778,0.06186,0.06187,72,1.382939962,0.366702862,0.265517596,0.210370145,0.172420945,0.143165887,0.118874602,0.097430514,0.077194399,0.05589395,0.014820941
2010-09-27 00:00:00+00:00,2010-09-27 00:00:00+00:00,0.0622,0.06228,0.061933333,0.062175,73,1.404085258,0.372309787,0.269577388,0.213586726,0.17505728,0.145354909,0.120692207,0.098920236,0.07837471,0.056748574,0.015047555
2010-09-28 00:00:00+00:00,2010-09-28 00:00:00+00:00,0.061905,0.062355,0.06171,0.06224,74,1.425437247,0.377971519,0.273676863,0.216834749,0.177719384,0.147565327,0.122527579,0.100424521,0.079566557,0.057611552,0.015276383
2010-09-29 00:00:00+00:00,2010-09-29 00:00:00+00:00,0.06183,0.062,0.06154,0.062,75,1.446997096,0.383688368,0.277816247,0.220114392,0.180407403,0.149797264,0.124380818,0.10194345,0.080770008,0.058482931,0.01550744
2010-09-30 00:00:00+00:00,2010-09-30 00:00:00+00:00,0.0619,0.0619,0.06155,0.06178,76,1.468765983,0.389460645,0.281995765,0.223425833,0.183121485,0.152050842,0.126252026,0.103477105,0.081985126,0.059362759,0.015740737
2010-10-01 00:00:00+00:00,2010-10-01 00:00:00+00:00,0.06197,0.062,0.06169,0.06169,77,1.490745089,0.395288665,0.286215644,0.226769252,0.185861776,0.154326181,0.128141303,0.105025571,0.083211979,0.060251083,0.015976286
2010-10-02 00:00:00+00:00,2010-10-02 00:00:00+00:00,0.0614,0.06189,0.06129,0.06188,78,1.512935604,0.401172742,0.290476113,0.23014483,0.188628425,0.156623407,0.130048753,0.106588932,0.084450633,0.061147952,0.016214102
2010-10-03 00:00:00+00:00,2010-10-03 00:00:00+00:00,0.06111,0.0614,0.06101,0.0614,79,1.535338725,0.407113194,0.294777401,0.233552749,0.191421581,0.158942642,0.131974478,0.10816727,0.085701154,0.062053413,0.016454195
2010-10-04 00:00:00+00:00,2010-10-04 00:00:00+00:00,0.06129,0.06191,0.06084,0.06116,80,1.557955656,0.41311034,0.299119739,0.236993193,0.194241395,0.161284011,0.133918582,0.109760672,0.086963609,0.062967516,0.016696581
2010-10-05 00:00:00+00:00,2010-10-05 00:00:00+00:00,0.0614,0.062921667,0.06095,0.06132,81,1.580787606,0.419164502,0.30350336,0.240466345,0.197088016,0.163647639,0.135881168,0.111369223,0.088238067,0.06389031,0.01694127
2010-10-06 00:00:00+00:00,2010-10-06 00:00:00+00:00,0.062976667,0.063490667,0.0614,0.06171,82,1.603835791,0.425276,0.307928497,0.24397239,0.199961597,0.166033653,0.137862342,0.112993007,0.089524595,0.064821843,0.017188277
2010-10-07 00:00:00+00:00,2010-10-07 00:00:00+00:00,0.067,0.067,0.06282,0.06304,83,1.627101434,0.43144516,0.312395385,0.247511515,0.20286229,0.168442179,0.139862207,0.114632112,0.090823261,0.065762165,0.017437615
2010-10-08 00:00:00+00:00,2010-10-08 00:00:00+00:00,0.084925,0.088,0.01,0.067,84,1.650585764,0.437672307,0.316904259,0.251083905,0.205790248,0.170873344,0.141880871,0.116286624,0.092134134,0.066711325,0.017689296
2010-10-09 00:00:00+00:00,2010-10-09 00:00:00+00:00,0.0938,0.11,0.07002,0.0835,85,1.674290016,0.44395777,0.321455357,0.25468975,0.208745625,0.173327275,0.143918438,0.117956629,0.093457283,0.067669374,0.017943334
2010-10-10 00:00:00+00:00,2010-10-10 00:00:00+00:00,0.0965,0.1301,0.083,0.093,86,1.69821543,0.450301876,0.326048918,0.258329238,0.211728577,0.175804102,0.145975016,0.119642216,0.094792777,0.068636362,0.018199742
2010-10-11 00:00:00+00:00,2010-10-11 00:00:00+00:00,0.095,0.1015,0.091,0.091,87,1.722363253,0.456704956,0.33068518,0.262002558,0.214739257,0.178303954,0.148050712,0.121343472,0.096140686,0.069612339,0.018458534
2010-10-12 00:00:00+00:00,2010-10-12 00:00:00+00:00,0.0949,0.09795,0.083005,0.09499,88,1.746734738,0.463167343,0.335364384,0.265709901,0.217777823,0.18082696,0.150145634,0.123060485,0.097501079,0.070597355,0.018719722
2010-10-13 00:00:00+00:00,2010-10-13 00:00:00+00:00,0.105,0.105,0.092,0.092,89,1.771331144,0.469689371,0.340086772,0.269451458,0.220844432,0.18337325,0.152259889,0.124793345,0.098874027,0.071591462,0.018983322
2010-10-14 00:00:00+00:00,2010-10-14 00:00:00+00:00,0.102,0.1045,0.082708571,0.1045,90,1.796153735,0.476271374,0.344852586,0.273227423,0.223939241,0.185942955,0.154393587,0.126542139,0.100259601,0.072594711,0.019249345
2010-10-15 00:00:00+00:00,2010-10-15 00:00:00+00:00,0.105,0.117,0.092,0.102,91,1.821203782,0.48291369,0.34966207,0.277037987,0.227062408,0.188536207,0.156546836,0.128306958,0.101657871,0.073607152,0.019517806
2010-10-16 00:00:00+00:00,2010-10-16 00:00:00+00:00,0.101,0.10738,0.1,0.10738,92,1.846482559,0.489616656,0.35451547,0.280883346,0.230214093,0.191153138,0.158719746,0.130087892,0.103068908,0.074628838,0.019788718
2010-10-17 00:00:00+00:00,2010-10-17 00:00:00+00:00,0.102,0.1045,0.10001,0.1022225,93,1.871991348,0.496380613,0.35941303,0.284763693,0.233394454,0.193793881,0.160912428,0.13188503,0.104492784,0.075659821,0.020062095
2010-10-18 00:00:00+00:00,2010-10-18 00:00:00+00:00,0.1024,0.103,0.1,0.103,94,1.897731436,0.503205901,0.364354999,0.288679226,0.236603654,0.196458568,0.163124991,0.133698464,0.105929572,0.076700152,0.020337951
2010-10-19 00:00:00+00:00,2010-10-19 00:00:00+00:00,0.09715,0.1024,0.09715,0.1,95,1.923704115,0.510092863,0.369341624,0.292630139,0.239841852,0.199147334,0.165357548,0.135528284,0.107379342,0.077749883,0.0206163
2010-10-20 00:00:00+00:00,2010-10-20 00:00:00+00:00,0.099,0.1025,0.094,0.0985,96,1.949910683,0.517041844,0.374373155,0.296616631,0.243109211,0.201860313,0.167610209,0.137374582,0.108842168,0.078809068,0.020897155
2010-10-21 00:00:00+00:00,2010-10-21 00:00:00+00:00,0.107,0.107,0.0971,0.1,97,1.976352443,0.524053189,0.379449842,0.300638901,0.246405893,0.204597639,0.169883087,0.13923745,0.110318122,0.079877758,0.021180531
2010-10-22 00:00:00+00:00,2010-10-22 00:00:00+00:00,0.106,0.109,0.1015,0.107,98,2.003030705,0.531127246,0.384571935,0.304697146,0.249732062,0.207359449,0.172176294,0.14111698,0.111807277,0.080956007,0.021466441
2010-10-23 00:00:00+00:00,2010-10-23 00:00:00+00:00,0.104995,0.109,0.104995,0.109,99,2.029946781,0.538264361,0.389739688,0.308791568,0.25308788,0.210145878,0.174489944,0.143013264,0.113309707,0.082043867,0.0217549
2010-10-24 00:00:00+00:00,2010-10-24 00:00:00+00:00,0.11501,0.19,0.108,0.108,100,2.057101992,0.545464886,0.394953353,0.312922365,0.256473513,0.212957063,0.176824148,0.144926395,0.114825485,0.083141393,0.022045922
2010-10-25 00:00:00+00:00,2010-10-25 00:00:00+00:00,0.132,0.186666667,0.09009,0.13,101,2.084497662,0.552729171,0.400213186,0.317089742,0.259889126,0.21579314,0.179179022,0.146856468,0.116354686,0.084248637,0.022339521
2010-10-26 00:00:00+00:00,2010-10-26 00:00:00+00:00,0.1503,0.186666667,0.132,0.15,102,2.112135121,0.56005757,0.40551944,0.321293898,0.263334884,0.218654249,0.18155468,0.148803575,0.117897382,0.085365654,0.022635711
2010-10-27 00:00:00+00:00,2010-10-27 00:00:00+00:00,0.1877,0.19,0.151,0.151,103,2.140015704,0.567450436,0.410872374,0.325535039,0.266810954,0.221540526,0.183951236,0.15076781,0.11945365,0.086492496,0.022934507
2010-10-28 00:00:00+00:00,2010-10-28 00:00:00+00:00,0.1731,0.191,0.1731,0.185,104,2.168140752,0.574908124,0.416272243,0.329813366,0.270317504,0.224452112,0.186368806,0.152749268,0.121023564,0.08762922,0.023235922
2010-10-29 00:00:00+00:00,2010-10-29 00:00:00+00:00,0.19,0.19,0.173,0.1731,105,2.196511611,0.582430993,0.421719307,0.334129086,0.2738547,0.227389144,0.188807505,0.154748044,0.122607198,0.088775878,0.023539972
2010-10-30 00:00:00+00:00,2010-10-30 00:00:00+00:00,0.1989,0.1989,0.18755,0.19,106,2.225129632,0.590019399,0.427213825,0.338482404,0.277422712,0.230351763,0.19126745,0.156764233,0.124204629,0.089932526,0.023846671
2010-10-31 00:00:00+00:00,2010-10-31 00:00:00+00:00,0.1925,0.1989,0.189,0.19035,107,2.253996171,0.597673703,0.432756057,0.342873526,0.281021708,0.233340109,0.193748757,0.158797931,0.125815932,0.091099217,0.024156033
2010-11-01 00:00:00+00:00,2010-11-01 00:00:00+00:00,0.1955,0.1955,0.1735,0.1925,108,2.283112589,0.605394265,0.438346264,0.347302659,0.284651859,0.236354324,0.196251543,0.160849233,0.127441183,0.092276009,0.024468073
2010-11-02 00:00:00+00:00,2010-11-02 00:00:00+00:00,0.1938,0.1955,0.18511,0.18511,109,2.312480254,0.613181448,0.44398471,0.351770011,0.288313334,0.239394548,0.198775925,0.162918236,0.129080458,0.093462954,0.024782806
2010-11-03 00:00:00+00:00,2010-11-03 00:00:00+00:00,0.1931,0.2369,0.125,0.1938,110,2.342100536,0.621035616,0.449671657,0.356275791,0.292006305,0.242460924,0.201322022,0.165005036,0.130733834,0.09466011,0.025100246
2010-11-04 00:00:00+00:00,2010-11-04 00:00:00+00:00,0.23,0.23601,0.1934,0.1988,111,2.371974814,0.628957133,0.455407369,0.360820209,0.295730944,0.245553595,0.203889952,0.167109731,0.132401388,0.095867532,0.025420408
2010-11-05 00:00:00+00:00,2010-11-05 00:00:00+00:00,0.2639,0.2639,0.2101,0.2101,112,2.402104468,0.636946367,0.461192113,0.365403473,0.299487422,0.248672702,0.206479833,0.169232417,0.134083197,0.097085275,0.025743307
2010-11-06 00:00:00+00:00,2010-11-06 00:00:00+00:00,0.38,0.49,0.24031,0.262,113,2.432490887,0.645003684,0.467026155,0.370025796,0.303275912,0.251818391,0.209091786,0.171373193,0.135779338,0.098313395,0.026068958
2010-11-07 00:00:00+00:00,2010-11-07 00:00:00+00:00,0.34,0.4399,0.3002,0.403995,114,2.463135463,0.653129456,0.472909761,0.37468739,0.307096589,0.254990805,0.211725929,0.173532156,0.137489889,0.09955195,0.026397375
2010-11-08 00:00:00+00:00,2010-11-08 00:00:00+00:00,0.243,0.3681,0.242133333,0.341,115,2.494039593,0.661324051,0.4788432,0.379388466,0.310949626,0.258190089,0.214382383,0.175709406,0.139214928,0.100800994,0.026728574
